cycle_id,position,gid,role,cluster_id,is_seed,priority_score,bottleneck_kzt,path
161,2,100000007639767100,distributor,1,False,0.817671,23018.0,100000006866783100 → 100000007639767100 → 100000008603629100 → 100000008686313100 → 100000006866783100
161,3,100000008603629100,coordinator,7,False,0.981072,23018.0,100000006866783100 → 100000007639767100 → 100000008603629100 → 100000008686313100 → 100000006866783100
161,4,100000008686313100,peripheral,1,False,0.702449,23018.0,100000006866783100 → 100000007639767100 → 100000008603629100 → 100000008686313100 → 100000006866783100
162,1,100000005660203100,peripheral,5,False,0.572634,23000.0,100000005660203100 → 100000006518161100 → 100000005660203100
162,2,100000006518161100,transit,5,False,0.859849,23000.0,100000005660203100 → 100000006518161100 → 100000005660203100
163,1,100000004351795100,coordinator,1,False,0.884742,22418.0,100000004351795100 → 100000008603629100 → 100000004351795100
163,2,100000008603629100,coordinator,7,False,0.981072,22418.0,100000004351795100 → 100000008603629100 → 100000004351795100
164,1,100000000437046100,coordinator,1,False,0.977091,22418.0,100000000437046100 → 100000004070318100 → 100000008603629100 → 100000004351795100 → 100000000437046100
164,2,100000004070318100,distributor,1,False,0.879738,22418.0,100000000437046100 → 100000004070318100 → 100000008603629100 → 100000004351795100 → 100000000437046100
164,3,100000008603629100,coordinator,7,False,0.981072,22418.0,100000000437046100 → 100000004070318100 → 100000008603629100 → 100000004351795100 → 100000000437046100
164,4,100000004351795100,coordinator,1,False,0.884742,22418.0,100000000437046100 → 100000004070318100 → 100000008603629100 → 100000004351795100 → 100000000437046100
165,1,100000000437046100,coordinator,1,False,0.977091,22418.0,100000000437046100 → 100000007639767100 → 100000008603629100 → 100000004351795100 → 100000000437046100
165,2,100000007639767100,distributor,1,False,0.817671,22418.0,100000000437046100 → 100000007639767100 → 100000008603629100 → 100000004351795100 → 100000000437046100
165,3,100000008603629100,coordinator,7,False,0.981072,22418.0,100000000437046100 → 100000007639767100 → 100000008603629100 → 100000004351795100 → 100000000437046100
165,4,100000004351795100,coordinator,1,False,0.884742,22418.0,100000000437046100 → 100000007639767100 → 100000008603629100 → 100000004351795100 → 100000000437046100
166,1,100000000437046100,coordinator,1,False,0.977091,22418.0,100000000437046100 → 100000008686313100 → 100000008603629100 → 100000004351795100 → 100000000437046100
166,2,100000008686313100,peripheral,1,False,0.702449,22418.0,100000000437046100 → 100000008686313100 → 100000008603629100 → 100000004351795100 → 100000000437046100
166,3,100000008603629100,coordinator,7,False,0.981072,22418.0,100000000437046100 → 100000008686313100 → 100000008603629100 → 100000004351795100 → 100000000437046100
166,4,100000004351795100,coordinator,1,False,0.884742,22418.0,100000000437046100 → 100000008686313100 → 100000008603629100 → 100000004351795100 → 100000000437046100
167,1,100000003242289100,coordinator,17,False,0.933085,22418.0,100000003242289100 → 100000008304139100 → 100000008603629100 → 100000004351795100 → 100000003242289100
167,2,100000008304139100,distributor,4,False,0.875222,22418.0,100000003242289100 → 100000008304139100 → 100000008603629100 → 100000004351795100 → 100000003242289100
167,3,100000008603629100,coordinator,7,False,0.981072,22418.0,100000003242289100 → 100000008304139100 → 100000008603629100 → 100000004351795100 → 100000003242289100
167,4,100000004351795100,coordinator,1,False,0.884742,22418.0,100000003242289100 → 100000008304139100 → 100000008603629100 → 100000004351795100 → 100000003242289100
168,1,100000002293421100,transit,1,False,0.604854,22000.0,100000002293421100 → 100000004180097100 → 100000002293421100
168,2,100000004180097100,peripheral,1,False,0.560271,22000.0,100000002293421100 → 100000004180097100 → 100000002293421100
169,1,100000002156381100,peripheral,34,False,0.579467,21800.0,100000002156381100 → 100000002696152100 → 100000002156381100
169,2,100000002696152100,peripheral,34,False,0.454807,21800.0,100000002156381100 → 100000002696152100 → 100000002156381100
170,1,100000001660397100,transit,1,False,0.667155,20900.0,100000001660397100 → 100000006866783100 → 100000002306369100 → 100000008603629100 → 100000001660397100
170,2,100000006866783100,distributor,1,True,0.830206,20900.0,100000001660397100 → 100000006866783100 → 100000002306369100 → 100000008603629100 → 100000001660397100
170,3,100000002306369100,peripheral,4,False,0.434111,20900.0,100000001660397100 → 100000006866783100 → 100000002306369100 → 100000008603629100 → 100000001660397100
170,4,100000008603629100,coordinator,7,False,0.981072,20900.0,100000001660397100 → 100000006866783100 → 100000002306369100 → 100000008603629100 → 100000001660397100
171,1,100000002306369100,peripheral,4,False,0.434111,20900.0,100000002306369100 → 100000008603629100 → 100000008686313100 → 100000006866783100 → 100000002306369100
171,2,100000008603629100,coordinator,7,False,0.981072,20900.0,100000002306369100 → 100000008603629100 → 100000008686313100 → 100000006866783100 → 100000002306369100
171,3,100000008686313100,peripheral,1,False,0.702449,20900.0,100000002306369100 → 100000008603629100 → 100000008686313100 → 100000006866783100 → 100000002306369100
171,4,100000006866783100,distributor,1,True,0.830206,20900.0,100000002306369100 → 100000008603629100 → 100000008686313100 → 100000006866783100 → 100000002306369100
172,1,100000003242289100,coordinator,17,False,0.933085,20760.0,100000003242289100 → 100000008417359100 → 100000008512552100 → 100000003242289100
172,2,100000008417359100,peripheral,17,False,0.344565,20760.0,100000003242289100 → 100000008417359100 → 100000008512552100 → 100000003242289100
172,3,100000008512552100,peripheral,17,False,0.662848,20760.0,100000003242289100 → 100000008417359100 → 100000008512552100 → 100000003242289100
173,1,100000000607941100,peripheral,5,False,0.575222,20000.0,100000000607941100 → 100000003406094100 → 100000000607941100
173,2,100000003406094100,peripheral,5,False,0.490736,20000.0,100000000607941100 → 100000003406094100 → 100000000607941100
174,1,100000001526235100,distributor,27,False,0.727602,20000.0,100000001526235100 → 100000005505655100 → 100000001526235100
174,2,100000005505655100,peripheral,27,False,0.535209,20000.0,100000001526235100 → 100000005505655100 → 100000001526235100
175,1,100000002132479100,peripheral,15,False,0.385776,20000.0,100000002132479100 → 100000004159526100 → 100000002132479100
175,2,100000004159526100,peripheral,15,False,0.669345,20000.0,100000002132479100 → 100000004159526100 → 100000002132479100
176,1,100000002175422100,peripheral,32,False,0.611902,20000.0,100000002175422100 → 100000003557488100 → 100000002175422100
176,2,100000003557488100,peripheral,32,False,0.49918,20000.0,100000002175422100 → 100000003557488100 → 100000002175422100
177,1,100000003946524100,transit,4,False,0.77571,20000.0,100000003946524100 → 100000007898453100 → 100000003946524100
177,2,100000007898453100,peripheral,4,False,0.507643,20000.0,100000003946524100 → 100000007898453100 → 100000003946524100
178,1,100000004076740100,peripheral,35,False,0.561231,20000.0,100000004076740100 → 100000005519998100 → 100000004076740100
178,2,100000005519998100,transit,35,False,0.710319,20000.0,100000004076740100 → 100000005519998100 → 100000004076740100
179,1,100000008389800100,peripheral,5,False,0.586705,20000.0,100000008389800100 → 100000008430691100 → 100000008389800100
179,2,100000008430691100,peripheral,71,False,0.400915,20000.0,100000008389800100 → 100000008430691100 → 100000008389800100
180,1,100000004017410100,peripheral,35,False,0.543213,20000.0,100000004017410100 → 100000004336312100 → 100000005519998100 → 100000004017410100
180,2,100000004336312100,transit,35,False,0.665358,20000.0,100000004017410100 → 100000004336312100 → 100000005519998100 → 100000004017410100
180,3,100000005519998100,transit,35,False,0.710319,20000.0,100000004017410100 → 100000004336312100 → 100000005519998100 → 100000004017410100
181,1,100000004076740100,peripheral,35,False,0.561231,20000.0,100000004076740100 → 100000004336312100 → 100000005519998100 → 100000004076740100
181,2,100000004336312100,transit,35,False,0.665358,20000.0,100000004076740100 → 100000004336312100 → 100000005519998100 → 100000004076740100
181,3,100000005519998100,transit,35,False,0.710319,20000.0,100000004076740100 → 100000004336312100 → 100000005519998100 → 100000004076740100
182,1,100000008465789100,distributor,3,False,0.717004,20000.0,100000008465789100 → 100000008547948100 → 100000008547844100 → 100000008465789100
182,2,100000008547948100,coordinator,3,False,0.917382,20000.0,100000008465789100 → 100000008547948100 → 100000008547844100 → 100000008465789100
182,3,100000008547844100,coordinator,3,False,0.89891,20000.0,100000008465789100 → 100000008547948100 → 100000008547844100 → 100000008465789100
183,1,100000002723538100,distributor,7,False,0.839435,20000.0,100000002723538100 → 100000003242289100 → 100000004140487100 → 100000008603629100 → 100000002723538100
183,2,100000003242289100,coordinator,17,False,0.933085,20000.0,100000002723538100 → 100000003242289100 → 100000004140487100 → 100000008603629100 → 100000002723538100
183,3,100000004140487100,distributor,4,False,0.584308,20000.0,100000002723538100 → 100000003242289100 → 100000004140487100 → 100000008603629100 → 100000002723538100
183,4,100000008603629100,coordinator,7,False,0.981072,20000.0,100000002723538100 → 100000003242289100 → 100000004140487100 → 100000008603629100 → 100000002723538100
184,1,100000003242289100,coordinator,17,False,0.933085,20000.0,100000003242289100 → 100000004140487100 → 100000008603629100 → 100000004351795100 → 100000003242289100
184,2,100000004140487100,distributor,4,False,0.584308,20000.0,100000003242289100 → 100000004140487100 → 100000008603629100 → 100000004351795100 → 100000003242289100
184,3,100000008603629100,coordinator,7,False,0.981072,20000.0,100000003242289100 → 100000004140487100 → 100000008603629100 → 100000004351795100 → 100000003242289100
184,4,100000004351795100,coordinator,1,False,0.884742,20000.0,100000003242289100 → 100000004140487100 → 100000008603629100 → 100000004351795100 → 100000003242289100
185,1,100000004017410100,peripheral,35,False,0.543213,20000.0,100000004017410100 → 100000005519998100 → 100000004076740100 → 100000004336312100 → 100000004017410100
185,2,100000005519998100,transit,35,False,0.710319,20000.0,100000004017410100 → 100000005519998100 → 100000004076740100 → 100000004336312100 → 100000004017410100
185,3,100000004076740100,peripheral,35,False,0.561231,20000.0,100000004017410100 → 100000005519998100 → 100000004076740100 → 100000004336312100 → 100000004017410100
185,4,100000004336312100,transit,35,False,0.665358,20000.0,100000004017410100 → 100000005519998100 → 100000004076740100 → 100000004336312100 → 100000004017410100
186,1,100000004569484100,peripheral,8,False,0.576963,20000.0,100000004569484100 → 100000005933757100 → 100000008104567100 → 100000005704413100 → 100000004569484100
186,2,100000005933757100,distributor,15,False,0.916515,20000.0,100000004569484100 → 100000005933757100 → 100000008104567100 → 100000005704413100 → 100000004569484100
186,3,100000008104567100,peripheral,8,False,0.581005,20000.0,100000004569484100 → 100000005933757100 → 100000008104567100 → 100000005704413100 → 100000004569484100
186,4,100000005704413100,distributor,8,False,0.84395,20000.0,100000004569484100 → 100000005933757100 → 100000008104567100 → 100000005704413100 → 100000004569484100
187,1,100000004070318100,distributor,1,False,0.879738,19800.0,100000004070318100 → 100000004400305100 → 100000004070318100
187,2,100000004400305100,distributor,1,False,0.886588,19800.0,100000004070318100 → 100000004400305100 → 100000004070318100
188,1,100000000437046100,coordinator,1,False,0.977091,19800.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000008304139100 → 100000000437046100
188,2,100000004070318100,distributor,1,False,0.879738,19800.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000008304139100 → 100000000437046100
188,3,100000004400305100,distributor,1,False,0.886588,19800.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000008304139100 → 100000000437046100
188,4,100000008304139100,distributor,4,False,0.875222,19800.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000008304139100 → 100000000437046100
189,1,100000000437046100,coordinator,1,False,0.977091,19800.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000008686313100 → 100000000437046100
189,2,100000004070318100,distributor,1,False,0.879738,19800.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000008686313100 → 100000000437046100
189,3,100000004400305100,distributor,1,False,0.886588,19800.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000008686313100 → 100000000437046100
189,4,100000008686313100,peripheral,1,False,0.702449,19800.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000008686313100 → 100000000437046100
190,1,100000004070318100,distributor,1,False,0.879738,19800.0,100000004070318100 → 100000004400305100 → 100000005910114100 → 100000006866783100 → 100000004070318100
190,2,100000004400305100,distributor,1,False,0.886588,19800.0,100000004070318100 → 100000004400305100 → 100000005910114100 → 100000006866783100 → 100000004070318100
190,3,100000005910114100,coordinator,1,False,0.943216,19800.0,100000004070318100 → 100000004400305100 → 100000005910114100 → 100000006866783100 → 100000004070318100
190,4,100000006866783100,distributor,1,True,0.830206,19800.0,100000004070318100 → 100000004400305100 → 100000005910114100 → 100000006866783100 → 100000004070318100
191,1,100000004070318100,distributor,1,False,0.879738,19800.0,100000004070318100 → 100000004400305100 → 100000008304139100 → 100000006866783100 → 100000004070318100
191,2,100000004400305100,distributor,1,False,0.886588,19800.0,100000004070318100 → 100000004400305100 → 100000008304139100 → 100000006866783100 → 100000004070318100
191,3,100000008304139100,distributor,4,False,0.875222,19800.0,100000004070318100 → 100000004400305100 → 100000008304139100 → 100000006866783100 → 100000004070318100
191,4,100000006866783100,distributor,1,True,0.830206,19800.0,100000004070318100 → 100000004400305100 → 100000008304139100 → 100000006866783100 → 100000004070318100
192,1,100000004070318100,distributor,1,False,0.879738,19800.0,100000004070318100 → 100000004400305100 → 100000008587459100 → 100000006866783100 → 100000004070318100
192,2,100000004400305100,distributor,1,False,0.886588,19800.0,100000004070318100 → 100000004400305100 → 100000008587459100 → 100000006866783100 → 100000004070318100
192,3,100000008587459100,peripheral,1,False,0.4965,19800.0,100000004070318100 → 100000004400305100 → 100000008587459100 → 100000006866783100 → 100000004070318100
192,4,100000006866783100,distributor,1,True,0.830206,19800.0,100000004070318100 → 100000004400305100 → 100000008587459100 → 100000006866783100 → 100000004070318100
193,1,100000004070318100,distributor,1,False,0.879738,19800.0,100000004070318100 → 100000004400305100 → 100000008686313100 → 100000006866783100 → 100000004070318100
193,2,100000004400305100,distributor,1,False,0.886588,19800.0,100000004070318100 → 100000004400305100 → 100000008686313100 → 100000006866783100 → 100000004070318100
193,3,100000008686313100,peripheral,1,False,0.702449,19800.0,100000004070318100 → 100000004400305100 → 100000008686313100 → 100000006866783100 → 100000004070318100
193,4,100000006866783100,distributor,1,True,0.830206,19800.0,100000004070318100 → 100000004400305100 → 100000008686313100 → 100000006866783100 → 100000004070318100
194,1,100000002957787100,coordinator,1,False,0.900323,19712.8,100000002957787100 → 100000005268319100 → 100000002957787100
194,2,100000005268319100,peripheral,1,False,0.419248,19712.8,100000002957787100 → 100000005268319100 → 100000002957787100
195,1,100000001660397100,transit,1,False,0.667155,19300.0,100000001660397100 → 100000006866783100 → 100000001660397100
195,2,100000006866783100,distributor,1,True,0.830206,19300.0,100000001660397100 → 100000006866783100 → 100000001660397100
196,1,100000000785800100,transit,57,False,0.406624,19000.0,100000000785800100 → 100000008601794100 → 100000001872484100 → 100000000785800100
196,2,100000008601794100,peripheral,57,True,0.39675,19000.0,100000000785800100 → 100000008601794100 → 100000001872484100 → 100000000785800100
196,3,100000001872484100,peripheral,57,False,0.42352,19000.0,100000000785800100 → 100000008601794100 → 100000001872484100 → 100000000785800100
197,1,100000003016635100,distributor,5,True,0.825536,18981.0,100000003016635100 → 100000004330371100 → 100000003016635100
197,2,100000004330371100,peripheral,5,False,0.591517,18981.0,100000003016635100 → 100000004330371100 → 100000003016635100
198,1,100000008086440100,transit,1,False,0.698903,18900.0,100000008086440100 → 100000008477350100 → 100000008086440100
198,2,100000008477350100,coordinator,1,False,0.949978,18900.0,100000008086440100 → 100000008477350100 → 100000008086440100
199,1,100000000437046100,coordinator,1,False,0.977091,18807.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000004390333100 → 100000000437046100
199,2,100000004070318100,distributor,1,False,0.879738,18807.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000004390333100 → 100000000437046100
199,3,100000004400305100,distributor,1,False,0.886588,18807.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000004390333100 → 100000000437046100
199,4,100000004390333100,distributor,1,False,0.795774,18807.0,100000000437046100 → 100000004070318100 → 100000004400305100 → 100000004390333100 → 100000000437046100
200,1,100000004070318100,distributor,1,False,0.879738,18807.0,100000004070318100 → 100000004400305100 → 100000004390333100 → 100000006866783100 → 100000004070318100
200,2,100000004400305100,distributor,1,False,0.886588,18807.0,100000004070318100 → 100000004400305100 → 100000004390333100 → 100000006866783100 → 100000004070318100
200,3,100000004390333100,distributor,1,False,0.795774,18807.0,100000004070318100 → 100000004400305100 → 100000004390333100 → 100000006866783100 → 100000004070318100
200,4,100000006866783100,distributor,1,True,0.830206,18807.0,100000004070318100 → 100000004400305100 → 100000004390333100 → 100000006866783100 → 100000004070318100
201,1,100000001660397100,transit,1,False,0.667155,18775.0,100000001660397100 → 100000006866783100 → 100000004847758100 → 100000008603629100 → 100000001660397100
201,2,100000006866783100,distributor,1,True,0.830206,18775.0,100000001660397100 → 100000006866783100 → 100000004847758100 → 100000008603629100 → 100000001660397100
201,3,100000004847758100,distributor,4,False,0.841915,18775.0,100000001660397100 → 100000006866783100 → 100000004847758100 → 100000008603629100 → 100000001660397100
201,4,100000008603629100,coordinator,7,False,0.981072,18775.0,100000001660397100 → 100000006866783100 → 100000004847758100 → 100000008603629100 → 100000001660397100
202,1,100000004847758100,distributor,4,False,0.841915,18775.0,100000004847758100 → 100000008603629100 → 100000008686313100 → 100000006866783100 → 100000004847758100
202,2,100000008603629100,coordinator,7,False,0.981072,18775.0,100000004847758100 → 100000008603629100 → 100000008686313100 → 100000006866783100 → 100000004847758100
202,3,100000008686313100,peripheral,1,False,0.702449,18775.0,100000004847758100 → 100000008603629100 → 100000008686313100 → 100000006866783100 → 100000004847758100
202,4,100000006866783100,distributor,1,True,0.830206,18775.0,100000004847758100 → 100000008603629100 → 100000008686313100 → 100000006866783100 → 100000004847758100
203,1,100000008489922100,coordinator,3,False,0.913812,18200.0,100000008489922100 → 100000008710843100 → 100000008547844100 → 100000008547948100 → 100000008489922100
203,2,100000008710843100,distributor,22,False,0.776842,18200.0,100000008489922100 → 100000008710843100 → 100000008547844100 → 100000008547948100 → 100000008489922100
203,3,100000008547844100,coordinator,3,False,0.89891,18200.0,100000008489922100 → 100000008710843100 → 100000008547844100 → 100000008547948100 → 100000008489922100
203,4,100000008547948100,coordinator,3,False,0.917382,18200.0,100000008489922100 → 100000008710843100 → 100000008547844100 → 100000008547948100 → 100000008489922100
204,1,100000001893287100,peripheral,9,False,0.319684,18000.0,100000001893287100 → 100000004698193100 → 100000001893287100
204,2,100000004698193100,peripheral,9,False,0.462135,18000.0,100000001893287100 → 100000004698193100 → 100000001893287100
205,1,100000003016635100,distributor,5,True,0.825536,18000.0,100000003016635100 → 100000004188160100 → 100000003016635100
205,2,100000004188160100,peripheral,5,False,0.611465,18000.0,100000003016635100 → 100000004188160100 → 100000003016635100
206,1,100000004544958100,peripheral,12,False,0.561001,18000.0,100000004544958100 → 100000004677680100 → 100000004544958100
206,2,100000004677680100,peripheral,12,False,0.596764,18000.0,100000004544958100 → 100000004677680100 → 100000004544958100
207,1,100000000850297100,transit,12,False,0.402989,17520.0,100000000850297100 → 100000006707582100 → 100000000850297100
207,2,100000006707582100,distributor,12,False,0.684786,17520.0,100000000850297100 → 100000006707582100 → 100000000850297100
208,1,100000003016635100,distributor,5,True,0.825536,17300.0,100000003016635100 → 100000008169544100 → 100000003016635100
208,2,100000008169544100,peripheral,5,False,0.55134,17300.0,100000003016635100 → 100000008169544100 → 100000003016635100
209,1,100000005910114100,coordinator,1,False,0.943216,17000.0,100000005910114100 → 100000006866783100 → 100000008443341100 → 100000008477350100 → 100000005910114100
209,2,100000006866783100,distributor,1,True,0.830206,17000.0,100000005910114100 → 100000006866783100 → 100000008443341100 → 100000008477350100 → 100000005910114100
209,3,100000008443341100,peripheral,13,False,0.4877,17000.0,100000005910114100 → 100000006866783100 → 100000008443341100 → 100000008477350100 → 100000005910114100
209,4,100000008477350100,coordinator,1,False,0.949978,17000.0,100000005910114100 → 100000006866783100 → 100000008443341100 → 100000008477350100 → 100000005910114100
210,1,100000004156082100,coordinator,16,False,0.953815,16450.0,100000004156082100 → 100000005287097100 → 100000004156082100
210,2,100000005287097100,distributor,5,False,0.867304,16450.0,100000004156082100 → 100000005287097100 → 100000004156082100
211,1,100000000437046100,coordinator,1,False,0.977091,16305.0,100000000437046100 → 100000004070318100 → 100000008477350100 → 100000007639767100 → 100000000437046100
211,2,100000004070318100,distributor,1,False,0.879738,16305.0,100000000437046100 → 100000004070318100 → 100000008477350100 → 100000007639767100 → 100000000437046100
211,3,100000008477350100,coordinator,1,False,0.949978,16305.0,100000000437046100 → 100000004070318100 → 100000008477350100 → 100000007639767100 → 100000000437046100
211,4,100000007639767100,distributor,1,False,0.817671,16305.0,100000000437046100 → 100000004070318100 → 100000008477350100 → 100000007639767100 → 100000000437046100
212,1,100000000437046100,coordinator,1,False,0.977091,16305.0,100000000437046100 → 100000008686313100 → 100000008477350100 → 100000007639767100 → 100000000437046100
212,2,100000008686313100,peripheral,1,False,0.702449,16305.0,100000000437046100 → 100000008686313100 → 100000008477350100 → 100000007639767100 → 100000000437046100
212,3,100000008477350100,coordinator,1,False,0.949978,16305.0,100000000437046100 → 100000008686313100 → 100000008477350100 → 100000007639767100 → 100000000437046100
212,4,100000007639767100,distributor,1,False,0.817671,16305.0,100000000437046100 → 100000008686313100 → 100000008477350100 → 100000007639767100 → 100000000437046100
213,1,100000007639767100,distributor,1,False,0.817671,16305.0,100000007639767100 → 100000008603629100 → 100000008686313100 → 100000008477350100 → 100000007639767100
213,2,100000008603629100,coordinator,7,False,0.981072,16305.0,100000007639767100 → 100000008603629100 → 100000008686313100 → 100000008477350100 → 100000007639767100
213,3,100000008686313100,peripheral,1,False,0.702449,16305.0,100000007639767100 → 100000008603629100 → 100000008686313100 → 100000008477350100 → 100000007639767100
213,4,100000008477350100,coordinator,1,False,0.949978,16305.0,100000007639767100 → 100000008603629100 → 100000008686313100 → 100000008477350100 → 100000007639767100
214,1,100000004679953100,peripheral,7,False,0.629215,16000.0,100000004679953100 → 100000005782781100 → 100000004847758100 → 100000008603629100 → 100000004679953100
214,2,100000005782781100,peripheral,11,False,0.674628,16000.0,100000004679953100 → 100000005782781100 → 100000004847758100 → 100000008603629100 → 100000004679953100
214,3,100000004847758100,distributor,4,False,0.841915,16000.0,100000004679953100 → 100000005782781100 → 100000004847758100 → 100000008603629100 → 100000004679953100
214,4,100000008603629100,coordinator,7,False,0.981072,16000.0,100000004679953100 → 100000005782781100 → 100000004847758100 → 100000008603629100 → 100000004679953100
215,1,100000000011452100,peripheral,1,False,0.449643,15000.0,100000000011452100 → 100000005140601100 → 100000000011452100
215,2,100000005140601100,peripheral,7,False,0.500737,15000.0,100000000011452100 → 100000005140601100 → 100000000011452100
216,1,100000000437046100,coordinator,1,False,0.977091,15000.0,100000000437046100 → 100000008293431100 → 100000000437046100
216,2,100000008293431100,peripheral,1,False,0.372006,15000.0,100000000437046100 → 100000008293431100 → 100000000437046100
217,1,100000000831684100,peripheral,13,False,0.312177,15000.0,100000000831684100 → 100000004692798100 → 100000000831684100
217,2,100000004692798100,peripheral,13,False,0.447131,15000.0,100000000831684100 → 100000004692798100 → 100000000831684100
218,1,100000002612809100,peripheral,38,False,0.339235,15000.0,100000002612809100 → 100000005507142100 → 100000002612809100
218,2,100000005507142100,peripheral,38,False,0.42034,15000.0,100000002612809100 → 100000005507142100 → 100000002612809100
219,1,100000002941114100,peripheral,12,False,0.595592,15000.0,100000002941114100 → 100000005168487100 → 100000002941114100
219,2,100000005168487100,peripheral,12,False,0.410331,15000.0,100000002941114100 → 100000005168487100 → 100000002941114100
220,1,100000003616818100,peripheral,26,False,0.433218,15000.0,100000003616818100 → 100000004005964100 → 100000004007116100 → 100000003616818100
220,2,100000004005964100,peripheral,26,False,0.452558,15000.0,100000003616818100 → 100000004005964100 → 100000004007116100 → 100000003616818100
220,3,100000004007116100,peripheral,26,True,0.432142,15000.0,100000003616818100 → 100000004005964100 → 100000004007116100 → 100000003616818100
221,1,100000003616818100,peripheral,26,False,0.433218,15000.0,100000003616818100 → 100000004160650100 → 100000004007116100 → 100000003616818100
221,2,100000004160650100,distributor,26,False,0.619362,15000.0,100000003616818100 → 100000004160650100 → 100000004007116100 → 100000003616818100
221,3,100000004007116100,peripheral,26,True,0.432142,15000.0,100000003616818100 → 100000004160650100 → 100000004007116100 → 100000003616818100
222,1,100000004820260100,transit,16,False,0.712458,15000.0,100000004820260100 → 100000005175148100 → 100000005339662100 → 100000004820260100
222,2,100000005175148100,peripheral,16,False,0.496108,15000.0,100000004820260100 → 100000005175148100 → 100000005339662100 → 100000004820260100
222,3,100000005339662100,peripheral,16,False,0.669312,15000.0,100000004820260100 → 100000005175148100 → 100000005339662100 → 100000004820260100
223,1,100000002723538100,distributor,7,False,0.839435,15000.0,100000002723538100 → 100000003242289100 → 100000004140487100 → 100000004400305100 → 100000002723538100
223,2,100000003242289100,coordinator,17,False,0.933085,15000.0,100000002723538100 → 100000003242289100 → 100000004140487100 → 100000004400305100 → 100000002723538100
223,3,100000004140487100,distributor,4,False,0.584308,15000.0,100000002723538100 → 100000003242289100 → 100000004140487100 → 100000004400305100 → 100000002723538100
223,4,100000004400305100,distributor,1,False,0.886588,15000.0,100000002723538100 → 100000003242289100 → 100000004140487100 → 100000004400305100 → 100000002723538100
224,1,100000002731501100,peripheral,26,False,0.527352,15000.0,100000002731501100 → 100000004007116100 → 100000003616818100 → 100000004160650100 → 100000002731501100
224,2,100000004007116100,peripheral,26,True,0.432142,15000.0,100000002731501100 → 100000004007116100 → 100000003616818100 → 100000004160650100 → 100000002731501100
224,3,100000003616818100,peripheral,26,False,0.433218,15000.0,100000002731501100 → 100000004007116100 → 100000003616818100 → 100000004160650100 → 100000002731501100
224,4,100000004160650100,distributor,26,False,0.619362,15000.0,100000002731501100 → 100000004007116100 → 100000003616818100 → 100000004160650100 → 100000002731501100
225,1,100000003616818100,peripheral,26,False,0.433218,15000.0,100000003616818100 → 100000004160650100 → 100000004005964100 → 100000004007116100 → 100000003616818100
225,2,100000004160650100,distributor,26,False,0.619362,15000.0,100000003616818100 → 100000004160650100 → 100000004005964100 → 100000004007116100 → 100000003616818100
225,3,100000004005964100,peripheral,26,False,0.452558,15000.0,100000003616818100 → 100000004160650100 → 100000004005964100 → 100000004007116100 → 100000003616818100
225,4,100000004007116100,peripheral,26,True,0.432142,15000.0,100000003616818100 → 100000004160650100 → 100000004005964100 → 100000004007116100 → 100000003616818100
226,1,100000005037490100,peripheral,14,False,0.445187,14000.0,100000005037490100 → 100000008733194100 → 100000005037490100
226,2,100000008733194100,distributor,14,False,0.933786,14000.0,100000005037490100 → 100000008733194100 → 100000005037490100
227,1,100000002645993100,peripheral,1,False,0.575386,13480.0,100000002645993100 → 100000008413748100 → 100000004070318100 → 100000004400305100 → 100000002645993100
227,2,100000008413748100,distributor,17,False,0.75843,13480.0,100000002645993100 → 100000008413748100 → 100000004070318100 → 100000004400305100 → 100000002645993100
227,3,100000004070318100,distributor,1,False,0.879738,13480.0,100000002645993100 → 100000008413748100 → 100000004070318100 → 100000004400305100 → 100000002645993100
227,4,100000004400305100,distributor,1,False,0.886588,13480.0,100000002645993100 → 100000008413748100 → 100000004070318100 → 100000004400305100 → 100000002645993100
228,1,100000004475818100,peripheral,6,False,0.408964,13000.0,100000004475818100 → 100000005665181100 → 100000004475818100
228,2,100000005665181100,distributor,6,False,0.803261,13000.0,100000004475818100 → 100000005665181100 → 100000004475818100
229,1,100000005264874100,peripheral,38,False,0.315205,13000.0,100000005264874100 → 100000005507142100 → 100000005264874100
229,2,100000005507142100,peripheral,38,False,0.42034,13000.0,100000005264874100 → 100000005507142100 → 100000005264874100
230,1,100000001660397100,transit,1,False,0.667155,13000.0,100000001660397100 → 100000008413748100 → 100000004070318100 → 100000006866783100 → 100000001660397100
230,2,100000008413748100,distributor,17,False,0.75843,13000.0,100000001660397100 → 100000008413748100 → 100000004070318100 → 100000006866783100 → 100000001660397100
230,3,100000004070318100,distributor,1,False,0.879738,13000.0,100000001660397100 → 100000008413748100 → 100000004070318100 → 100000006866783100 → 100000001660397100
